"id";"line";"country";"code";"localityFR";"localityNL";"created_at";"updated_at"
227;227;"BE";"1761";"Borchtlombeek";"Borchtlombeek";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
228;228;"BE";"1770";"LIEDEKERKE";"LIEDEKERKE";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
229;229;"BE";"1780";"WEMMEL";"WEMMEL";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
230;230;"BE";"1785";"Brussegem";"Brussegem";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
231;231;"BE";"1785";"Hamme";"Hamme";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
232;232;"BE";"1785";"MERCHTEM";"MERCHTEM";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
233;233;"BE";"1790";"AFFLIGEM";"AFFLIGEM";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
234;234;"BE";"1790";"Essene";"Essene";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
235;235;"BE";"1790";"Hekelgem";"Hekelgem";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
236;236;"BE";"1790";"Teralfene";"Teralfene";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
237;237;"BE";"1800";"Peutie";"Peutie";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
238;238;"BE";"1800";"VILVOORDE";"VILVOORDE";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
239;239;"BE";"1804";"Cargovil";"Cargovil";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
240;240;"BE";"1818";"VTM";"VTM";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
241;241;"BE";"1820";"Melsbroek";"Melsbroek";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
242;242;"BE";"1820";"Perk";"Perk";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
243;243;"BE";"1820";"STEENOKKERZEEL";"STEENOKKERZEEL";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
244;244;"BE";"1830";"MACHELEN";"MACHELEN";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
245;245;"BE";"1831";"Diegem";"Diegem";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
246;246;"BE";"1840";"LONDERZEEL";"LONDERZEEL";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
247;247;"BE";"1840";"Malderen";"Malderen";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
248;248;"BE";"1840";"Steenhuffel";"Steenhuffel";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
249;249;"BE";"1850";"GRIMBERGEN";"GRIMBERGEN";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
250;250;"BE";"1851";"Humbeek";"Humbeek";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
251;251;"BE";"1852";"Beigem";"Beigem";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
252;252;"BE";"1853";"Strombeek-Bever";"Strombeek-Bever";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
253;253;"BE";"1860";"MEISE";"MEISE";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
254;254;"BE";"1861";"Wolvertem";"Wolvertem";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
255;255;"BE";"1880";"KAPELLE-OP-DEN-BOS";"KAPELLE-OP-DEN-BOS";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
256;256;"BE";"1880";"Nieuwenrode";"Nieuwenrode";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
257;257;"BE";"1880";"Ramsdonk";"Ramsdonk";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
258;258;"BE";"1910";"Berg";"Berg";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
259;259;"BE";"1910";"Buken";"Buken";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
260;260;"BE";"1910";"KAMPENHOUT";"KAMPENHOUT";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
261;261;"BE";"1910";"Nederokkerzeel";"Nederokkerzeel";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
262;262;"BE";"1930";"Nossegem";"Nossegem";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
263;263;"BE";"1930";"ZAVENTEM";"ZAVENTEM";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
264;264;"BE";"1931";"Brucargo";"Brucargo";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
265;265;"BE";"1932";"Sint-Stevens-Woluwe";"Sint-Stevens-Woluwe";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
266;266;"BE";"1933";"Sterrebeek";"Sterrebeek";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
267;267;"BE";"1934";"Office Exchange Brussels Airport Remailing";"Office Exchange Brussels Airpor Remailing";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
268;268;"BE";"1935";"Corporate Village";"Corporate Village";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
269;269;"BE";"1950";"KRAAINEM";"KRAAINEM";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
270;270;"BE";"1970";"WEZEMBEEK-OPPEM";"WEZEMBEEK-OPPEM";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
271;271;"BE";"1980";"Eppegem";"Eppegem";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
272;272;"BE";"1980";"ZEMST";"ZEMST";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
273;273;"BE";"1981";"Hofstade";"Hofstade";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
274;274;"BE";"1982";"Elewijt";"Elewijt";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
275;275;"BE";"1982";"Weerde";"Weerde";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
276;276;"BE";"2000";"ANTWERPEN";"ANTWERPEN";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
277;277;"BE";"2018";"ANTWERPEN";"ANTWERPEN";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
278;278;"BE";"2020";"ANTWERPEN";"ANTWERPEN";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
279;279;"BE";"2030";"ANTWERPEN";"ANTWERPEN";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
280;280;"BE";"2040";"ANTWERPEN";"ANTWERPEN";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
281;281;"BE";"2040";"Berendrecht";"Berendrecht";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
282;282;"BE";"2040";"Lillo";"Lillo";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
283;283;"BE";"2040";"Zandvliet";"Zandvliet";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
284;284;"BE";"2050";"ANTWERPEN";"ANTWERPEN";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
285;285;"BE";"2060";"ANTWERPEN";"ANTWERPEN";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
286;286;"BE";"2070";"Burcht";"Burcht";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
287;287;"BE";"2070";"ZWIJNDRECHT";"ZWIJNDRECHT";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
288;288;"BE";"2075";"CSM Antwerpen X";"CSM Antwerpen X";"2018-07-25 09:00:40";"2018-07-25 09:01:31"
289;289;"BE";"2099";"Antwerpen x";"Antwerpen X";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
290;290;"BE";"2100";"Deurne";"Deurne";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
291;291;"BE";"2110";"WIJNEGEM";"WIJNEGEM";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
292;292;"BE";"2140";"Borgerhout";"Borgerhout";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
293;293;"BE";"2150";"BORSBEEK";"BORSBEEK";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
294;294;"BE";"2160";"WOMMELGEM";"WOMMELGEM";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
295;295;"BE";"2170";"Merksem";"Merksem";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
296;296;"BE";"2180";"Ekeren";"Ekeren";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
297;297;"BE";"2200";"HERENTALS";"HERENTALS";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
298;298;"BE";"2200";"Morkhoven";"Morkhoven";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
299;299;"BE";"2200";"Noorderwijk";"Noorderwijk";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
300;300;"BE";"2220";"Hallaar";"Hallaar";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
301;301;"BE";"2220";"HEIST-OP-DEN-BERG";"HEIST-OP-DEN-BERG";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
302;302;"BE";"2221";"Booischot";"Booischot";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
303;303;"BE";"2222";"Itegem";"Itegem";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
304;304;"BE";"2222";"Wiekevorst";"Wiekevorst";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
305;305;"BE";"2223";"Schriek";"Schriek";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
306;306;"BE";"2230";"HERSELT";"HERSELT";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
307;307;"BE";"2230";"Ramsel";"Ramsel";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
308;308;"BE";"2235";"Houtvenne";"Houtvenne";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
309;309;"BE";"2235";"HULSHOUT";"HULSHOUT";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
310;310;"BE";"2235";"Westmeerbeek";"Westmeerbeek";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
311;311;"BE";"2240";"Massenhoven";"Massenhoven";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
312;312;"BE";"2240";"Viersel";"Viersel";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
313;313;"BE";"2240";"ZANDHOVEN";"ZANDHOVEN";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
314;314;"BE";"2242";"Pulderbos";"Pulderbos";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
315;315;"BE";"2243";"Pulle";"Pulle";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
316;316;"BE";"2250";"OLEN";"OLEN";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
317;317;"BE";"2260";"Oevel";"Oevel";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
318;318;"BE";"2260";"Tongerlo";"Tongerlo";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
319;319;"BE";"2260";"WESTERLO";"WESTERLO";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
320;320;"BE";"2260";"Zoerle-Parwijs";"Zoerle-Parwijs";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
321;321;"BE";"2270";"HERENTHOUT";"HERENTHOUT";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
322;322;"BE";"2275";"Gierle";"Gierle";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
323;323;"BE";"2275";"LILLE";"LILLE";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
324;324;"BE";"2275";"Poederlee";"Poederlee";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
325;325;"BE";"2275";"Wechelderzande";"Wechelderzande";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
326;326;"BE";"2280";"GROBBENDONK";"GROBBENDONK";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
327;327;"BE";"2288";"Bouwel";"Bouwel";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
328;328;"BE";"2290";"VORSELAAR";"VORSELAAR";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
329;329;"BE";"2300";"TURNHOUT";"TURNHOUT";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
330;330;"BE";"2310";"RIJKEVORSEL";"RIJKEVORSEL";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
331;331;"BE";"2320";"HOOGSTRATEN";"HOOGSTRATEN";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
332;332;"BE";"2321";"Meer";"Meer";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
333;333;"BE";"2322";"Minderhout";"Minderhout";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
334;334;"BE";"2323";"Wortel";"Wortel";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
335;335;"BE";"2328";"Meerle";"Meerle";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
336;336;"BE";"2330";"MERKSPLAS";"MERKSPLAS";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
337;337;"BE";"2340";"BEERSE";"BEERSE";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
338;338;"BE";"2340";"Vlimmeren";"Vlimmeren";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
339;339;"BE";"2350";"VOSSELAAR";"VOSSELAAR";"2018-07-25 09:00:41";"2018-07-25 09:01:32"
340;340;"BE";"2360";"OUD-TURNHOUT";"OUD-TURNHOUT";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
341;341;"BE";"2370";"ARENDONK";"ARENDONK";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
342;342;"BE";"2380";"RAVELS";"RAVELS";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
343;343;"BE";"2381";"Weelde";"Weelde";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
344;344;"BE";"2382";"Poppel";"Poppel";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
345;345;"BE";"2387";"BAARLE-HERTOG";"BAARLE-HERTOG";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
346;346;"BE";"2390";"MALLE";"MALLE";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
347;347;"BE";"2390";"Oostmalle";"Oostmalle";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
348;348;"BE";"2390";"Westmalle";"Westmalle";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
349;349;"BE";"2400";"MOL";"MOL";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
350;350;"BE";"2430";"Eindhout";"Eindhout";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
351;351;"BE";"2430";"LAAKDAL";"LAAKDAL";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
352;352;"BE";"2430";"Vorst";"Vorst";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
353;353;"BE";"2431";"Varendonk";"Varendonk";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
354;354;"BE";"2431";"Veerle";"Veerle";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
355;355;"BE";"2440";"GEEL";"GEEL";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
356;356;"BE";"2450";"MEERHOUT";"MEERHOUT";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
357;357;"BE";"2460";"KASTERLEE";"KASTERLEE";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
358;358;"BE";"2460";"Lichtaart";"Lichtaart";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
359;359;"BE";"2460";"Tielen";"Tielen";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
360;360;"BE";"2470";"RETIE";"RETIE";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
361;361;"BE";"2480";"DESSEL";"DESSEL";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
362;362;"BE";"2490";"BALEN";"BALEN";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
363;363;"BE";"2491";"Olmen";"Olmen";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
364;364;"BE";"2500";"Koningshooikt";"Koningshooikt";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
365;365;"BE";"2500";"LIER";"LIER";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
366;366;"BE";"2520";"Broechem";"Broechem";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
367;367;"BE";"2520";"Emblem";"Emblem";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
368;368;"BE";"2520";"Oelegem";"Oelegem";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
369;369;"BE";"2520";"RANST";"RANST";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
370;370;"BE";"2530";"BOECHOUT";"BOECHOUT";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
371;371;"BE";"2531";"Vremde";"Vremde";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
372;372;"BE";"2540";"HOVE";"HOVE";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
373;373;"BE";"2547";"LINT";"LINT";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
374;374;"BE";"2550";"KONTICH";"KONTICH";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
375;375;"BE";"2550";"Waarloos";"Waarloos";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
376;376;"BE";"2560";"Bevel";"Bevel";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
377;377;"BE";"2560";"Kessel";"Kessel";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
378;378;"BE";"2560";"NIJLEN";"NIJLEN";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
379;379;"BE";"2570";"DUFFEL";"DUFFEL";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
380;380;"BE";"2580";"Beerzel";"Beerzel";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
381;381;"BE";"2580";"PUTTE";"PUTTE";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
382;382;"BE";"2590";"BERLAAR";"BERLAAR";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
383;383;"BE";"2590";"Gestel";"Gestel";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
384;384;"BE";"2600";"Berchem";"Berchem";"2018-07-25 09:00:41";"2018-07-25 09:01:33"
385;385;"BE";"2610";"Wilrijk";"Wilrijk";"2018-07-25 09:00:42";"2018-07-25 09:01:33"
386;386;"BE";"2620";"HEMIKSEM";"HEMIKSEM";"2018-07-25 09:00:42";"2018-07-25 09:01:33"
387;387;"BE";"2627";"SCHELLE";"SCHELLE";"2018-07-25 09:00:42";"2018-07-25 09:01:33"
388;388;"BE";"2630";"AARTSELAAR";"AARTSELAAR";"2018-07-25 09:00:42";"2018-07-25 09:01:33"
389;389;"BE";"2640";"MORTSEL";"MORTSEL";"2018-07-25 09:00:42";"2018-07-25 09:01:33"
390;390;"BE";"2650";"EDEGEM";"EDEGEM";"2018-07-25 09:00:42";"2018-07-25 09:01:33"
391;391;"BE";"2660";"Hoboken";"Hoboken";"2018-07-25 09:00:42";"2018-07-25 09:01:33"
392;392;"BE";"2800";"MECHELEN";"MECHELEN";"2018-07-25 09:00:42";"2018-07-25 09:01:33"
393;393;"BE";"2800";"Walem";"Walem";"2018-07-25 09:00:42";"2018-07-25 09:01:33"
394;394;"BE";"2801";"Heffen";"Heffen";"2018-07-25 09:00:42";"2018-07-25 09:01:33"
395;395;"BE";"2811";"Hombeek";"Hombeek";"2018-07-25 09:00:42";"2018-07-25 09:01:33"
396;396;"BE";"2811";"Leest";"Leest";"2018-07-25 09:00:42";"2018-07-25 09:01:33"
397;397;"BE";"2812";"Muizen";"Muizen";"2018-07-25 09:00:42";"2018-07-25 09:01:33"
398;398;"BE";"2820";"BONHEIDEN";"BONHEIDEN";"2018-07-25 09:00:42";"2018-07-25 09:01:33"
399;399;"BE";"2820";"Rijmenam";"Rijmenam";"2018-07-25 09:00:42";"2018-07-25 09:01:33"
400;400;"BE";"2830";"Blaasveld";"Blaasveld";"2018-07-25 09:00:42";"2018-07-25 09:01:33"
401;401;"BE";"2830";"Heindonk";"Heindonk";"2018-07-25 09:00:42";"2018-07-25 09:01:33"
402;402;"BE";"2830";"Tisselt";"Tisselt";"2018-07-25 09:00:42";"2018-07-25 09:01:33"
403;403;"BE";"2830";"WILLEBROEK";"WILLEBROEK";"2018-07-25 09:00:42";"2018-07-25 09:01:33"
404;404;"BE";"2840";"Reet";"Reet";"2018-07-25 09:00:42";"2018-07-25 09:01:33"
405;405;"BE";"2840";"RUMST";"RUMST";"2018-07-25 09:00:42";"2018-07-25 09:01:33"
406;406;"BE";"2840";"Terhagen";"Terhagen";"2018-07-25 09:00:42";"2018-07-25 09:01:33"
407;407;"BE";"2845";"NIEL";"NIEL";"2018-07-25 09:00:42";"2018-07-25 09:01:33"
408;408;"BE";"2850";"BOOM";"BOOM";"2018-07-25 09:00:42";"2018-07-25 09:01:33"
409;409;"BE";"2860";"SINT-KATELIJNE-WAVER";"SINT-KATELIJNE-WAVER";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
410;410;"BE";"2861";"Onze-Lieve-Vrouw-Waver";"Onze-Lieve-Vrouw-Waver";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
411;411;"BE";"2870";"Breendonk";"Breendonk";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
412;412;"BE";"2870";"Liezele";"Liezele";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
413;413;"BE";"2870";"PUURS";"PUURS";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
414;414;"BE";"2870";"Ruisbroek";"Ruisbroek";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
415;415;"BE";"2880";"BORNEM";"BORNEM";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
416;416;"BE";"2880";"Hingene";"Hingene";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
417;417;"BE";"2880";"Mariekerke";"Mariekerke";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
418;418;"BE";"2880";"Weert";"Weert";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
419;419;"BE";"2890";"Lippelo";"Lippelo";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
420;420;"BE";"2890";"Oppuurs";"Oppuurs";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
421;421;"BE";"2890";"SINT-AMANDS";"SINT-AMANDS";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
422;422;"BE";"2900";"SCHOTEN";"SCHOTEN";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
423;423;"BE";"2910";"ESSEN";"ESSEN";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
424;424;"BE";"2920";"KALMTHOUT";"KALMTHOUT";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
425;425;"BE";"2930";"BRASSCHAAT";"BRASSCHAAT";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
426;426;"BE";"2940";"Hoevenen";"Hoevenen";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
427;427;"BE";"2940";"STABROEK";"STABROEK";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
428;428;"BE";"2950";"KAPELLEN";"KAPELLEN";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
429;429;"BE";"2960";"BRECHT";"BRECHT";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
430;430;"BE";"2960";"Sint-Job-In-'T-Goor";"Sint-Job-In-'T-Goor";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
431;431;"BE";"2960";"Sint-Lenaarts";"Sint-Lenaarts";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
432;432;"BE";"2970";"'S Gravenwezel";"'S Gravenwezel";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
433;433;"BE";"2970";"SCHILDE";"SCHILDE";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
434;434;"BE";"2980";"Halle";"Halle";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
435;435;"BE";"2980";"ZOERSEL";"ZOERSEL";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
436;436;"BE";"2990";"Loenhout";"Loenhout";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
437;437;"BE";"2990";"WUUSTWEZEL";"WUUSTWEZEL";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
438;438;"BE";"3000";"LEUVEN";"LEUVEN";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
439;439;"BE";"3001";"Heverlee";"Heverlee";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
440;440;"BE";"3010";"Kessel Lo";"Kessel Lo";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
441;441;"BE";"3012";"Wilsele";"Wilsele";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
442;442;"BE";"3018";"Wijgmaal";"Wijgmaal";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
443;443;"BE";"3020";"HERENT";"HERENT";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
444;444;"BE";"3020";"Veltem-Beisem";"Veltem-Beisem";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
445;445;"BE";"3020";"Winksele";"Winksele";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
446;446;"BE";"3040";"HULDENBERG";"HULDENBERG";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
447;447;"BE";"3040";"Loonbeek";"Loonbeek";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
448;448;"BE";"3040";"Neerijse";"Neerijse";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
449;449;"BE";"3040";"Ottenburg";"Ottenburg";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
450;450;"BE";"3040";"Sint-Agatha-Rode";"Sint-Agatha-Rode";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
451;451;"BE";"3050";"OUD-HEVERLEE";"OUD-HEVERLEE";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
452;452;"BE";"3051";"Sint-Joris-Weert";"Sint-Joris-Weert";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
453;453;"BE";"3052";"Blanden";"Blanden";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
454;454;"BE";"3053";"Haasrode";"Haasrode";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
455;455;"BE";"3054";"Vaalbeek";"Vaalbeek";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
456;456;"BE";"3060";"BERTEM";"BERTEM";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
457;457;"BE";"3060";"Korbeek-Dijle";"Korbeek-Dijle";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
458;458;"BE";"3061";"Leefdaal";"Leefdaal";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
459;459;"BE";"3070";"KORTENBERG";"KORTENBERG";"2018-07-25 09:00:42";"2018-07-25 09:01:34"
460;460;"BE";"3071";"Erps-Kwerps";"Erps-Kwerps";"2018-07-25 09:00:43";"2018-07-25 09:01:34"
461;461;"BE";"3078";"Everberg";"Everberg";"2018-07-25 09:00:43";"2018-07-25 09:01:34"
462;462;"BE";"3078";"Meerbeek";"Meerbeek";"2018-07-25 09:00:43";"2018-07-25 09:01:34"
463;463;"BE";"3080";"Duisburg";"Duisburg";"2018-07-25 09:00:43";"2018-07-25 09:01:34"
464;464;"BE";"3080";"TERVUREN";"TERVUREN";"2018-07-25 09:00:43";"2018-07-25 09:01:34"
465;465;"BE";"3080";"Vossem";"Vossem";"2018-07-25 09:00:43";"2018-07-25 09:01:34"
466;466;"BE";"3090";"OVERIJSE";"OVERIJSE";"2018-07-25 09:00:43";"2018-07-25 09:01:34"
467;467;"BE";"3110";"ROTSELAAR";"ROTSELAAR";"2018-07-25 09:00:43";"2018-07-25 09:01:34"
468;468;"BE";"3111";"Wezemaal";"Wezemaal";"2018-07-25 09:00:43";"2018-07-25 09:01:34"
